46000,131.34,0.00171414,266.925
46100,129.694,0.00169091,267.201
46200,128.071,0.00166803,267.477
46300,126.47,0.00164547,267.753
46400,124.89,0.00162325,268.029
46500,123.332,0.00160135,268.304
46600,121.795,0.00157976,268.58
46700,120.278,0.00155849,268.856
46800,118.732,0.00153733,269.132
46900,117.306,0.00151687,269.408
47000,115.851,0.00149651,269.684
47100,114.414,0.00147615,269.96
47200,112.997,0.00145667,270.236
47300,111.599,0.00143718,270.512
47400,110.219,0.00141869,270.65
47500,108.857,0.00140116,270.65
47600,107.512,0.00138384,270.65
47700,106.183,0.00136674,270.65
47800,104.871,0.00134985,270.65
47900,103.575,0.00133317,270.65
48000,102.295,0.00131669,270.65
48100,101.031,0.00130042,270.65
48200,99.7826,0.00128435,270.65
48300,98.5497,0.00126819,270.65
48400,97.332,0.00125281,270.65
48500,96.1295,0.00123733,270.65
48600,94.9418,0.00122205,270.65
48700,93.7688,0.00120695,270.65
48800,92.6103,0.00119204,270.65
48900,91.4663,0.00117731,270.65
49000,90.3363,0.00116277,270.65
49100,89.2204,0.0011484,270.65
49200,88.1183,0.00113422,270.65
49300,87.0298,0.00112021,270.65
49400,85.9548,0.00110637,270.65
49500,84.8931,0.0010927,270.65
49600,83.8446,0.00107921,270.65
49700,82.809,0.00106588,270.65
49800,81.7853,0.00105271,270.65
49900,80.7762,0.00103971,270.65
50000,79.7787,0.00102687,270.65
50100,78.7935,0.00101419,270.65
50200,77.8205,0.00100167,270.65
50300,76.8595,0.000989299,270.65
50400,75.9104,0.000977083,270.65
50500,74.9731,0.000965018,270.65
50600,74.0174,0.000953102,270.65
50700,73.1331,0.000941335,270.65
50800,72.2302,0.000929712,270.65
50900,71.3384,0.000918234,270.65
51000,70.4576,0.000906897,270.65
51200,68.7287,0.000884644,270.65
51400,67.0124,0.000862938,270.65
51600,65.396,0.000843356,270.133
51800,63.787,0.000824287,269.582
52000,62.2144,0.000805613,269.031
52200,60.6777,0.000787325,268.48
52400,59.1759,0.000769118,267.93
52600,57.7084,0.000751883,267.379
52800,56.2745,0.000734714,266.828
53000,54.8734,0.000717904,266.277
53200,53.5045,0.000701446,265.726
53400,52.1671,0.000685333,265.176
53600,50.8606,0.000669559,264.625
53800,49.5842,0.000654117,264.074
54000,48.3374,0.000639001,263.524
54200,47.1195,0.000624205,262.973
54400,45.9299,0.000609723,262.423
54600,44.768,0.000595547,261.872
54800,43.6332,0.000581674,261.322
55000,42.5249,0.000568096,260.771
55200,41.4426,0.000554809,260.221
55400,40.3857,0.000541806,259.67
55600,39.3537,0.000529081,259.12
55800,38.346,0.000516631,258.57
56000,37.3621,0.000504448,258.019
56200,36.4014,0.000492528,257.469
56400,35.4636,0.000480867,256.919
56600,34.548,0.000469457,256.369
56800,33.6543,0.000458296,255.819
57000,32.7818,0.000447377,255.268
57200,31.9302,0.000436697,254.718
57400,31.0991,0.00042625,254.168
57600,30.2879,0.000416031,253.618
57800,29.4962,0.000406037,253.068
58000,28.7236,0.000396263,252.518
58200,27.9696,0.000386703,251.969
58400,27.2339,0.000377355,251.419
58600,26.5161,0.000368214,250.869
58800,25.8157,0.000359275,250.319
59000,25.1323,0.000350535,249.769
59200,24.4657,0.00034199,249.22
59400,23.8153,0.000333635,248.67
59600,23.1809,0.000325467,248.12
59800,22.5621,0.000317482,247.571
60000,21.9586,0.000309676,247.021
60200,21.3699,0.000302046,246.471
60400,20.7958,0.000294588,245.922
60600,20.2359,0.000287299,245.372
60800,19.6899,0.000280174,244.823
61000,19.1574,0.000273212,244.273
61200,18.6383,0.000266407,243.724
61400,18.1322,0.000259758,243.175
61600,17.6387,0.000253261,242.625
61800,17.1576,0.000246912,242.076
62000,16.6886,0.000240709,241.527
62200,16.2314,0.000234649,240.978
62400,15.7858,0.000228728,240.428
62600,15.3515,0.000222944,239.879
62800,14.9282,0.000217294,239.33
63000,14.5156,0.000211774,238.781
63200,14.1136,0.000206384,238.232
63400,13.7218,0.000201118,237.683
63600,13.3401,0.000195976,237.134
63800,12.9682,0.000190954,236.585
64000,12.6058,0.00018605,236.036
64200,12.2527,0.000181261,235.487
64400,11.9088,0.000176585,234.939
64600,11.5738,0.000172019,234.39
64800,11.2475,0.000167561,233.841
65000,10.9297,0.000163209,233.292
65200,10.6201,0.000158961,232.744
65400,10.3186,0.000154813,232.195
65600,10.0251,0.000150765,231.646
65800,9.73921,0.000146814,231.098
66000,9.46086,0.000142957,230.549
66200,9.18985,0.000139193,230.001
66400,8.92599,0.00013552,229.452
66600,8.66913,0.000131935,228.904
66800,8.41908,0.000128437,228.355
67000,8.17568,0.000125025,227.807
67200,7.93877,0.000121695,227.258
67400,7.7082,0.000118446,226.71
67600,7.4838,0.000115277,226.162
67800,7.26542,0.000112185,225.614
68000,7.05293,0.000109169,225.065
68200,6.84616,0.000106227,224.517
68400,6.64499,0.000103358,223.969
68600,6.44926,0.00010056,223.421
68800,6.25886,9.78309e-005,222.873
69000,6.07364,9.51698e-005,222.325
69200,5.89347,9.26749e-005,221.777
69400,5.71824,9.00448e-005,221.229
69600,5.5478,8.7578e-005,220.681
69800,5.38206,8.5173e-005,220.133
70000,5.22088,8.28284e-005,219.585
70200,5.06415,8.05429e-005,219.037
70400,4.91176,7.83151e-005,218.489
70600,4.7636,7.61437e-005,217.941
70800,4.61957,7.40274e-005,217.394
71000,4.47955,7.19649e-005,216.846
71200,4.34344,6.99551e-005,216.298
71400,4.21115,6.79965e-005,215.751
71600,4.08258,6.60882e-005,215.203
71800,3.95762,6.42289e-005,214.655
72000,3.83624,6.2373e-005,214.263
72200,3.71837,6.05672e-005,213.872
72400,3.60393,5.88106e-005,213.481
72600,3.49281,5.7102e-005,213.09
72800,3.38494,5.54401e-005,212.699
73000,3.28021,5.38238e-005,212.308
73200,3.17854,5.22518e-005,211.917
73400,3.07986,5.0723e-005,211.526
73600,2.98406,4.92364e-005,211.135
73800,2.89109,4.77908e-005,210.744
74000,2.80085,4.63852e-005,210.353
74200,2.71327,4.50184e-005,209.962
74400,2.62928,4.36896e-005,209.571
74600,2.54581,4.23978e-005,209.181
74800,2.46579,4.11419e-005,208.79
75000,2.38814,3.9921e-005,208.399
75200,2.3128,3.87342e-005,208.008
75400,2.23971,3.75807e-005,207.618
75600,2.1688,3.64595e-005,207.227
75800,2.10001,3.53698e-005,206.837
76000,2.03329,3.43108e-005,206.445
76200,1.96856,3.32816e-005,206.055
76400,1.90679,3.22815e-005,205.665
76600,1.84481,3.13097e-005,205.274
76800,1.78586,3.03654e-005,204.884
77000,1.7286,2.94479e-005,204.493
77200,1.67308,2.85566e-005,204.103
77400,1.61924,2.76906e-005,203.712
77600,1.56704,2.68494e-005,203.322
77800,1.51643,2.60322e-005,202.931
78000,1.46737,2.52385e-005,202.541
78200,1.4198,2.44675e-005,202.151
78400,1.37369,2.37187e-005,201.76
78600,1.329,2.29915e-005,201.37
78800,1.28258,2.22853e-005,200.98
79000,1.2437,2.15995e-005,200.59
79200,1.20301,2.09336e-005,200.199
79400,1.16358,2.0287e-005,199.809
79600,1.12537,1.96592e-005,199.419
79800,1.08834,1.90497e-005,199.029
80000,1.05247,1.8458e-005,198.639
